Date,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2022-09-21,19.651329040527344,37.68697738647461,49.515899658203125,31.427112579345703,88.70293426513672,155.7899932861328,22.16655158996582,280.5706787109375,102.1334457397461,368.8946533203125,68.68000030517578,79.11436462402344
2022-09-22,19.660846710205078,37.49821090698242,49.90679168701172,31.311250686645508,88.5956802368164,155.6999969482422,22.50200843811035,277.11749267578125,102.15201568603516,365.7960205078125,68.97000122070312,78.07456970214844
2022-09-23,19.28019142150879,36.39393997192383,48.90025329589844,30.104373931884766,87.25967407226562,153.00999450683594,21.53095245361328,272.60552978515625,102.16129302978516,359.6671447753906,65.31999969482422,76.63485717773438
2022-09-26,18.966150283813477,36.1202278137207,48.10870361328125,29.698863983154297,86.49901580810547,151.22999572753906,20.69231414794922,271.4775390625,102.16129302978516,356.1091003417969,63.20000076293945,75.045166015625
2022-09-27,19.004215240478516,35.75213623046875,47.708038330078125,29.476797103881836,86.39173889160156,151.5399932861328,20.674657821655273,271.58642578125,102.15201568603516,355.2000427246094,64.41999816894531,77.20475006103516
2022-09-28,19.165992736816406,36.384498596191406,48.607086181640625,30.229887008666992,87.59123229980469,154.69000244140625,20.98362922668457,276.98883056640625,102.18917083740234,362.1890563964844,67.12999725341797,81.1839599609375
2022-09-29,19.17551040649414,35.950340270996094,48.13801574707031,29.824377059936523,88.19583129882812,154.66000366210938,20.754106521606445,269.0038757324219,102.217041015625,354.62335205078125,66.7699966430664,78.84442138671875
2022-09-30,19.05179786682129,35.41236114501953,47.73735427856445,29.698863983154297,88.19583129882812,154.6699981689453,20.939489364624023,264.4425354003906,102.17989349365234,349.13958740234375,65.27999877929688,79.30432891845703
2022-10-03,19.089862823486328,36.22404861450195,48.59730911254883,30.40367889404297,88.4786376953125,158.42999267578125,22.563800811767578,270.6463928222656,102.20873260498047,358.3572998046875,67.88999938964844,79.96420288085938
2022-10-04,19.146961212158203,37.27169418334961,50.15109634399414,32.170555114746094,89.9316635131836,160.6999969482422,22.85511589050293,279.1557312011719,102.2366714477539,369.4615783691406,70.27999877929688,82.98360443115234
2022-10-05,19.261157989501953,37.347198486328125,49.62339401245117,31.72641944885254,88.96623992919922,159.80999755859375,22.784496307373047,279.0073547363281,102.24596405029297,368.60137939453125,71.94000244140625,82.6536636352539
2022-10-06,19.17551040649414,36.903602600097656,49.17387390136719,31.011945724487305,88.18609619140625,159.6300048828125,22.837461471557617,276.81072998046875,102.25526428222656,364.7989807128906,72.98999786376953,82.6536636352539
2022-10-07,19.204059600830078,36.384498596191406,48.67549133300781,30.287818908691406,87.66925048828125,157.8800048828125,22.554973602294922,266.2630920410156,102.26456451416016,354.62335205078125,75.0999984741211,79.0843734741211
2022-10-10,19.432453155517578,35.92202377319336,48.48004913330078,30.152647018432617,87.41569519042969,155.47999572753906,22.50200843811035,263.60150146484375,102.27388000488281,351.9156188964844,73.77999877929688,77.6346664428711
2022-10-11,19.356321334838867,35.48786163330078,47.981658935546875,29.83403205871582,87.4449462890625,155.16000366210938,22.193035125732422,259.98004150390625,102.27388000488281,349.6869812011719,71.75,78.2545394897461
